complex_id,exhaustiveness,box_size,num_modes_per_run,seed,input_index,num_inputs,inputs_complete,elapsed_seconds,timing_found,log_path
A71EV2A-x4735a,8,25,8,1370180479,5,5,True,9.693,True,A71EV2A-x4735a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_5.log
A71EV2A-x4735a,8,25,40,1370180479,1,1,True,9.93,True,A71EV2A-x4735a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4735a_1.log
A71EV2A-x4735a,8,25,40,1449838082,1,1,True,8.211,True,A71EV2A-x4735a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4735a_1.log
A71EV2A-x4735a,8,25,40,1832854922,1,1,True,8.552,True,A71EV2A-x4735a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4735a_1.log
A71EV2A-x4735a,8,25,40,1880307061,1,1,True,8.502,True,A71EV2A-x4735a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4735a_1.log
A71EV2A-x4735a,8,25,40,2012026466,1,1,True,8.381,True,A71EV2A-x4735a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4735a_1.log
A71EV2A-x4735a,16,25,8,1370180479,1,5,True,13.28,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_1.log
A71EV2A-x4735a,16,25,8,1370180479,2,5,True,13.062,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_2.log
A71EV2A-x4735a,16,25,8,1370180479,3,5,True,12.884,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_3.log
A71EV2A-x4735a,16,25,8,1370180479,4,5,True,13.047,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_4.log
A71EV2A-x4735a,16,25,8,1370180479,5,5,True,12.919,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_5.log
A71EV2A-x4735a,16,25,40,1370180479,1,1,True,13.938,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4735a_1.log
A71EV2A-x4735a,16,25,40,1449838082,1,1,True,13.151,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4735a_1.log
A71EV2A-x4735a,16,25,40,1832854922,1,1,True,13.095,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4735a_1.log
A71EV2A-x4735a,16,25,40,1880307061,1,1,True,12.869,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4735a_1.log
A71EV2A-x4735a,16,25,40,2012026466,1,1,True,12.55,True,A71EV2A-x4735a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4735a_1.log
A71EV2A-x4735a,32,25,8,1370180479,1,5,True,19.365,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_1.log
A71EV2A-x4735a,32,25,8,1370180479,2,5,True,18.972,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_2.log
A71EV2A-x4735a,32,25,8,1370180479,3,5,True,18.871,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_3.log
A71EV2A-x4735a,32,25,8,1370180479,4,5,True,19.123,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_4.log
A71EV2A-x4735a,32,25,8,1370180479,5,5,True,19.088,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4735a_5.log
A71EV2A-x4735a,32,25,40,1370180479,1,1,True,19.614,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4735a_1.log
A71EV2A-x4735a,32,25,40,1449838082,1,1,True,19.687,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4735a_1.log
A71EV2A-x4735a,32,25,40,1832854922,1,1,True,19.915,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4735a_1.log
A71EV2A-x4735a,32,25,40,1880307061,1,1,True,20.205,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4735a_1.log
A71EV2A-x4735a,32,25,40,2012026466,1,1,True,17.395,True,A71EV2A-x4735a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4735a_1.log
A71EV2A-x4736a,8,25,8,1370180479,1,5,True,7.767,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_1.log
A71EV2A-x4736a,8,25,8,1370180479,2,5,True,8.122,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_2.log
A71EV2A-x4736a,8,25,8,1370180479,3,5,True,8.739,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_3.log
A71EV2A-x4736a,8,25,8,1370180479,4,5,True,7.458,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_4.log
A71EV2A-x4736a,8,25,8,1370180479,5,5,True,8.824,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_5.log
A71EV2A-x4736a,8,25,40,1370180479,1,1,True,8.646,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4736a_1.log
A71EV2A-x4736a,8,25,40,1449838082,1,1,True,7.018,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4736a_1.log
A71EV2A-x4736a,8,25,40,1832854922,1,1,True,7.146,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4736a_1.log
A71EV2A-x4736a,8,25,40,1880307061,1,1,True,7.054,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4736a_1.log
A71EV2A-x4736a,8,25,40,2012026466,1,1,True,6.957,True,A71EV2A-x4736a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4736a_1.log
A71EV2A-x4736a,16,25,8,1370180479,1,5,True,9.939,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_1.log
A71EV2A-x4736a,16,25,8,1370180479,2,5,True,10.085,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_2.log
A71EV2A-x4736a,16,25,8,1370180479,3,5,True,10.028,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_3.log
A71EV2A-x4736a,16,25,8,1370180479,4,5,True,9.968,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_4.log
A71EV2A-x4736a,16,25,8,1370180479,5,5,True,10.269,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_5.log
A71EV2A-x4736a,16,25,40,1370180479,1,1,True,9.83,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4736a_1.log
A71EV2A-x4736a,16,25,40,1449838082,1,1,True,11.239,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4736a_1.log
A71EV2A-x4736a,16,25,40,1832854922,1,1,True,10.293,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4736a_1.log
A71EV2A-x4736a,16,25,40,1880307061,1,1,True,9.687,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4736a_1.log
A71EV2A-x4736a,16,25,40,2012026466,1,1,True,9.971,True,A71EV2A-x4736a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4736a_1.log
A71EV2A-x4736a,32,25,8,1370180479,1,5,True,14.355,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_1.log
A71EV2A-x4736a,32,25,8,1370180479,2,5,True,14.398,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_2.log
A71EV2A-x4736a,32,25,8,1370180479,3,5,True,14.183,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_3.log
A71EV2A-x4736a,32,25,8,1370180479,4,5,True,14.077,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_4.log
A71EV2A-x4736a,32,25,8,1370180479,5,5,True,14.179,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4736a_5.log
A71EV2A-x4736a,32,25,40,1370180479,1,1,True,15.017,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4736a_1.log
A71EV2A-x4736a,32,25,40,1449838082,1,1,True,14.872,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4736a_1.log
A71EV2A-x4736a,32,25,40,1832854922,1,1,True,15.503,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4736a_1.log
A71EV2A-x4736a,32,25,40,1880307061,1,1,True,15.343,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4736a_1.log
A71EV2A-x4736a,32,25,40,2012026466,1,1,True,13.081,True,A71EV2A-x4736a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4736a_1.log
A71EV2A-x4739a,8,25,8,1370180479,1,5,True,9.888,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_1.log
A71EV2A-x4739a,8,25,8,1370180479,2,5,True,9.228,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_2.log
A71EV2A-x4739a,8,25,8,1370180479,3,5,True,9.842,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_3.log
A71EV2A-x4739a,8,25,8,1370180479,4,5,True,9.539,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_4.log
A71EV2A-x4739a,8,25,8,1370180479,5,5,True,9.149,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_5.log
A71EV2A-x4739a,8,25,40,1370180479,1,1,True,9.222,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4739a_1.log
A71EV2A-x4739a,8,25,40,1449838082,1,1,True,8.131,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4739a_1.log
A71EV2A-x4739a,8,25,40,1832854922,1,1,True,8.111,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4739a_1.log
A71EV2A-x4739a,8,25,40,1880307061,1,1,True,8.137,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4739a_1.log
A71EV2A-x4739a,8,25,40,2012026466,1,1,True,8.193,True,A71EV2A-x4739a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4739a_1.log
A71EV2A-x4739a,16,25,8,1370180479,1,5,True,12.714,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_1.log
A71EV2A-x4739a,16,25,8,1370180479,2,5,True,12.843,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_2.log
A71EV2A-x4739a,16,25,8,1370180479,3,5,True,12.532,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_3.log
A71EV2A-x4739a,16,25,8,1370180479,4,5,True,12.562,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_4.log
A71EV2A-x4739a,16,25,8,1370180479,5,5,True,12.192,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_5.log
A71EV2A-x4739a,16,25,40,1370180479,1,1,True,13.427,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4739a_1.log
A71EV2A-x4739a,16,25,40,1449838082,1,1,True,13.006,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4739a_1.log
A71EV2A-x4739a,16,25,40,1832854922,1,1,True,12.8,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4739a_1.log
A71EV2A-x4739a,16,25,40,1880307061,1,1,True,13.202,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4739a_1.log
A71EV2A-x4739a,16,25,40,2012026466,1,1,True,13.242,True,A71EV2A-x4739a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4739a_1.log
A71EV2A-x4739a,32,25,8,1370180479,1,5,True,18.796,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_1.log
A71EV2A-x4739a,32,25,8,1370180479,2,5,True,19.365,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_2.log
A71EV2A-x4739a,32,25,8,1370180479,3,5,True,18.224,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_3.log
A71EV2A-x4739a,32,25,8,1370180479,4,5,True,18.674,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_4.log
A71EV2A-x4739a,32,25,8,1370180479,5,5,True,18.111,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4739a_5.log
A71EV2A-x4739a,32,25,40,1370180479,1,1,True,19.463,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4739a_1.log
A71EV2A-x4739a,32,25,40,1449838082,1,1,True,19.488,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4739a_1.log
A71EV2A-x4739a,32,25,40,1832854922,1,1,True,20.039,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4739a_1.log
A71EV2A-x4739a,32,25,40,1880307061,1,1,True,19.785,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4739a_1.log
A71EV2A-x4739a,32,25,40,2012026466,1,1,True,17.381,True,A71EV2A-x4739a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4739a_1.log
A71EV2A-x4742a,8,25,8,1370180479,1,5,True,9.176,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_1.log
A71EV2A-x4742a,8,25,8,1370180479,2,5,True,8.975,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_2.log
A71EV2A-x4742a,8,25,8,1370180479,3,5,True,8.525,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_3.log
A71EV2A-x4742a,8,25,8,1370180479,4,5,True,9.206,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_4.log
A71EV2A-x4742a,8,25,8,1370180479,5,5,True,9.102,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_5.log
A71EV2A-x4742a,8,25,40,1370180479,1,1,True,9.37,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4742a_1.log
A71EV2A-x4742a,8,25,40,1449838082,1,1,True,7.783,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4742a_1.log
A71EV2A-x4742a,8,25,40,1832854922,1,1,True,7.866,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4742a_1.log
A71EV2A-x4742a,8,25,40,1880307061,1,1,True,7.839,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4742a_1.log
A71EV2A-x4742a,8,25,40,2012026466,1,1,True,7.803,True,A71EV2A-x4742a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4742a_1.log
A71EV2A-x4742a,16,25,8,1370180479,1,5,True,11.553,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_1.log
A71EV2A-x4742a,16,25,8,1370180479,2,5,True,11.224,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_2.log
A71EV2A-x4742a,16,25,8,1370180479,3,5,True,11.58,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_3.log
A71EV2A-x4742a,16,25,8,1370180479,4,5,True,11.529,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_4.log
A71EV2A-x4742a,16,25,8,1370180479,5,5,True,12.072,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_5.log
A71EV2A-x4742a,16,25,40,1370180479,1,1,True,11.226,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4742a_1.log
A71EV2A-x4742a,16,25,40,1449838082,1,1,True,11.67,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4742a_1.log
A71EV2A-x4742a,16,25,40,1832854922,1,1,True,11.76,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4742a_1.log
A71EV2A-x4742a,16,25,40,1880307061,1,1,True,11.895,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4742a_1.log
A71EV2A-x4742a,16,25,40,2012026466,1,1,True,11.735,True,A71EV2A-x4742a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4742a_1.log
A71EV2A-x4742a,32,25,8,1370180479,1,5,True,17.292,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_1.log
A71EV2A-x4742a,32,25,8,1370180479,2,5,True,16.729,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_2.log
A71EV2A-x4742a,32,25,8,1370180479,3,5,True,16.551,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_3.log
A71EV2A-x4742a,32,25,8,1370180479,4,5,True,16.497,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_4.log
A71EV2A-x4742a,32,25,8,1370180479,5,5,True,16.802,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742a_5.log
A71EV2A-x4742a,32,25,40,1370180479,1,1,True,17.587,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4742a_1.log
A71EV2A-x4742a,32,25,40,1449838082,1,1,True,16.938,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4742a_1.log
A71EV2A-x4742a,32,25,40,1832854922,1,1,True,17.441,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4742a_1.log
A71EV2A-x4742a,32,25,40,1880307061,1,1,True,17.969,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4742a_1.log
A71EV2A-x4742a,32,25,40,2012026466,1,1,True,15.412,True,A71EV2A-x4742a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4742a_1.log
A71EV2A-x4742b,8,25,8,1370180479,1,5,True,9.043,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_1.log
A71EV2A-x4742b,8,25,8,1370180479,2,5,True,9.555,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_2.log
A71EV2A-x4742b,8,25,8,1370180479,3,5,True,8.948,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_3.log
A71EV2A-x4742b,8,25,8,1370180479,4,5,True,8.816,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_4.log
A71EV2A-x4742b,8,25,8,1370180479,5,5,True,9.274,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_5.log
A71EV2A-x4742b,8,25,40,1370180479,1,1,True,9.029,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4742b_1.log
A71EV2A-x4742b,8,25,40,1449838082,1,1,True,8.098,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4742b_1.log
A71EV2A-x4742b,8,25,40,1832854922,1,1,True,7.676,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4742b_1.log
A71EV2A-x4742b,8,25,40,1880307061,1,1,True,7.61,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4742b_1.log
A71EV2A-x4742b,8,25,40,2012026466,1,1,True,7.871,True,A71EV2A-x4742b/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4742b_1.log
A71EV2A-x4742b,16,25,8,1370180479,1,5,True,11.579,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_1.log
A71EV2A-x4742b,16,25,8,1370180479,2,5,True,11.518,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_2.log
A71EV2A-x4742b,16,25,8,1370180479,3,5,True,11.965,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_3.log
A71EV2A-x4742b,16,25,8,1370180479,4,5,True,12.093,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_4.log
A71EV2A-x4742b,16,25,8,1370180479,5,5,True,11.6,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_5.log
A71EV2A-x4742b,16,25,40,1370180479,1,1,True,12.234,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4742b_1.log
A71EV2A-x4742b,16,25,40,1449838082,1,1,True,12.51,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4742b_1.log
A71EV2A-x4742b,16,25,40,1832854922,1,1,True,11.606,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x4742b_1.log
A71EV2A-x4742b,16,25,40,1880307061,1,1,True,11.646,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x4742b_1.log
A71EV2A-x4742b,16,25,40,2012026466,1,1,True,11.884,True,A71EV2A-x4742b/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x4742b_1.log
A71EV2A-x4742b,32,25,8,1370180479,1,5,True,16.944,True,A71EV2A-x4742b/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_1.log
A71EV2A-x4742b,32,25,8,1370180479,2,5,True,16.73,True,A71EV2A-x4742b/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_2.log
A71EV2A-x4742b,32,25,8,1370180479,3,5,True,16.722,True,A71EV2A-x4742b/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_3.log
A71EV2A-x4742b,32,25,8,1370180479,4,5,True,16.684,True,A71EV2A-x4742b/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_4.log
A71EV2A-x4742b,32,25,8,1370180479,5,5,True,17.341,True,A71EV2A-x4742b/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x4742b_5.log
A71EV2A-x4742b,32,25,40,1370180479,1,1,True,17.582,True,A71EV2A-x4742b/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x4742b_1.log
A71EV2A-x4742b,32,25,40,1449838082,1,1,True,17.477,True,A71EV2A-x4742b/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x4742b_1.log
